377291241,1499302331,1389660529.55022,62.7504722222222,88.0,0.1.2.3.4,5,224,1,433,0,0,2
377291243,1499302942,1389660529.55022,60.1976666666667,82.0,0.1.3,3,771,3,568,0,0,5
377291245,1499303531,1389660529.55022,57.7367777777778,90.0,0.1.2.3.4,5,20,0,353,0,0,0
377291247,1499304131,1389660529.55022,55.2299444444444,88.0,0.1.2.3.4,5,27,0,333,0,0,0
377291249,1499304743,1389660529.55022,52.6729444444444,86.0,0.1.3,3,9773,81,5004,9,2,119
377291251,1499305342,1389660529.55022,50.1702777777778,72.0,0.1.3,3,70,0,179,0,0,0
377291253,1499305943,1389660529.55022,47.65925,83.0,0.1.3,3,3777,19,2677,2,3,36
377291255,1499306543,1389660529.55022,45.1524166666667,86.0,0.1.3,3,2809,106,1630,3,5,11
377291257,1499307130,1389660529.55022,42.6998888888889,90.0,0.1.2.3.4,5,20,0,374,0,0,0
377291259,1499307731,1389660529.55022,40.1888611111111,89.0,0.1.2.3.4,5,237,2,414,0,0,1
377291261,1499308331,1389660529.55022,37.6820277777778,89.0,0.1.2.3.4,5,213,1,399,0,1,3
377291263,1499308930,1389660529.55022,35.1793611111111,79.0,0.1.2.3.4,5,54,0,314,0,0,0
377291267,1499310131,1389660529.55022,30.1614722222222,80.0,0.1.2.3.4,5,50,0,325,0,0,0
377291269,1499310731,1389660529.55022,27.6546388888889,93.0,0.1.2.3.4,5,225,3,480,1,0,0
377291271,1499311331,1389660529.55022,25.1478055555556,98.0,0.1.2.3.4,5,881,10,1029,2,0,1
377291273,1499311943,1389660529.55022,22.5908055555556,86.0,0.1.3,3,4074,419,5764,7,94,58
377291275,1499312543,1389660529.55022,20.0839722222222,86.0,0.1.3,3,2920,222,1428,10,2,39
377291277,1499313131,1389660529.55022,17.62725,77.0,0.1.2.3.4,5,47,0,328,0,0,0
377291279,1499313731,1389660529.55022,15.1204166666667,95.0,0.1.2.3.4,5,227,0,431,0,0,0
377291281,1499314331,1389660529.55022,12.6135833333333,98.0,0.1.2.3.4,5,1591,13,1538,1,0,6
377291283,1499314930,1389660529.55022,10.1109166666667,84.0,0.1.2.3.4,5,43,0,307,0,0,0
377291285,1499315531,1389660529.55022,7.59988888888889,89.0,0.1.2.3.4,5,28,0,335,0,0,0
377291287,1499316131,1389660529.55022,5.09302777777778,96.0,0.1.2.3.4,5,152,1,412,1,0,0
377291289,1499316731,1389660529.55022,2.58619444444444,97.0,0.1.2.3.4,5,225,9,504,0,1,0
377291291,1499317343,1389660529.55022,0.0292222222222222,86.0,0.1.3,3,27580,277,14475,80,2,1073
377291293,1499317943,1389660529.55022,-2.47763888888889,86.0,0.1.3,3,33984,1855,24624,375,90,3015
377291295,1499318530,1389660529.55022,-4.93016666666667,72.0,0.1.2.3.4,5,59,0,315,0,0,0
377291297,1499319131,1389660529.55022,-7.44119444444445,94.0,0.1.2.3.4,5,163,3,422,0,0,0
377291299,1499319731,1389660529.55022,-9.94802777777778,93.0,0.1.2.3.4,5,226,7,448,0,0,0
377291301,1499320342,1389660529.55022,-12.5008333333333,87.0,0.1.3,3,799,3,522,0,0,5
377291303,1499320931,1389660529.55022,-14.9617222222222,90.0,0.1.2.3.4,5,28,0,325,0,0,0
377291305,1499321531,1389660529.55022,-17.4685555555556,87.0,0.1.2.3.4,5,32,1,326,0,0,0
377291307,1499322131,1389660529.55022,-19.9754166666667,89.0,0.1.2.3.4,5,229,3,458,0,0,1
377291309,1499322731,1389660529.55022,-22.48225,85.0,0.1.2.3.4,5,221,5,439,0,0,1
377291311,1499323342,1389660529.55022,-25.0350555555556,82.0,0.1.3,3,51,0,919,0,0,0
377291313,1499323942,1389660529.55022,-27.5419166666667,87.0,0.1.3,3,1176,61,793,1,3,3
377291315,1499324530,1389660529.55022,-29.9986111111111,80.0,0.1.2.3.4,5,48,0,338,0,0,0
377291317,1499325131,1389660529.55022,-32.5096388888889,98.0,0.1.2.3.4,5,5034,28,3558,2,0,21
377291319,1499325731,1389660529.55022,-35.0164722222222,91.0,0.1.2.3.4,5,209,5,424,0,0,0
377291321,1499326331,1389660529.55022,-37.5233333333333,81.0,0.1.2.3.4,5,184,1,373,0,0,1
377291323,1499326931,1389660529.55022,-40.0301666666667,87.0,0.1.2.3.4,5,24,0,335,0,0,0
377291325,1499327531,1389660529.55022,-42.5370277777778,86.0,0.1.2.3.4,5,34,0,319,0,0,0
377291327,1499328143,1389660529.55022,-45.094,86.0,0.1.3,3,23754,411,11421,52,13,1022
377291329,1499328731,1389660529.55022,-47.5506944444444,97.0,0.1.2.3.4,5,626,5,852,0,0,1
377291331,1499329331,1389660529.55022,-50.0575555555556,88.0,0.1.2.3.4,5,82,0,497,0,0,0
377291333,1499329931,1389660529.55022,-52.5643888888889,86.0,0.1.2.3.4,5,31,0,356,0,0,0
377291335,1499330531,1389660529.55022,-55.07125,78.0,0.1.2.3.4,5,52,2,329,0,0,0
377291337,1499331143,1389660529.55022,-57.6282222222222,85.0,0.1.3,3,19945,281,10256,32,11,620
377291339,1499331731,1389660529.55022,-60.0849166666667,88.0,0.1.2.3.4,5,186,5,409,0,0,2
377291341,1499332331,1389660529.55022,-62.5917777777778,90.0,0.1.2.3.4,5,73,3,361,0,0,0
377291343,1499332931,1389660529.55022,-65.0986111111111,76.0,0.1.2.3.4,5,39,1,298,0,0,0
377291345,1499333531,1389660529.55022,-67.6054722222222,97.0,0.1.2.3.4,5,78,2,408,0,0,1
377291347,1499334143,1389660529.55022,-70.1624444444444,86.0,0.1.3,3,24280,418,12288,66,17,1197
377291349,1499334743,1389660529.55022,-72.6693055555556,86.0,0.1.3,3,27351,534,13267,103,25,1831
377291351,1499335331,1389660529.55022,-75.126,71.0,0.1.2.3.4,5,66,1,312,0,0,0
377291353,1499335931,1389660529.55022,-77.6328333333333,85.0,0.1.2.3.4,5,38,0,357,0,0,0
377291355,1499336531,1389660529.55022,-80.1396944444445,87.0,0.1.2.3.4,5,87,1,395,0,0,0
377291357,1499337142,1389660529.55022,-82.6925,73.0,0.1.3,3,558,3,504,0,1,0
377291359,1499337731,1389660529.55022,-85.1533888888889,98.0,0.1.2.3.4,5,6102,33,5033,0,0,19
377291361,1499338331,1389660529.55022,-87.6602222222222,79.0,0.1.2.3.4,5,54,1,321,0,0,0
377291363,1499338931,1389660529.55022,-90.1670555555556,85.0,0.1.2.3.4,5,37,0,327,0,0,0
377291365,1499339543,1389660529.55022,-92.7240555555555,86.0,0.1.3,3,554,68,922,4,31,8
377291367,1499340143,1389660529.55022,-95.2308888888889,86.0,0.1.3,3,21863,346,11513,47,9,798
377291369,1499340743,1389660529.55022,-97.73775,86.0,0.1.3,3,25491,426,12234,59,11,1300
377291371,1499341331,1389660529.55022,-100.194444444444,79.0,0.1.2.3.4,5,51,0,328,0,0,0
377291373,1499341931,1389660529.55022,-102.701305555556,86.0,0.1.2.3.4,5,34,0,341,0,0,0
377291375,1499342531,1389660529.55022,-105.208138888889,92.0,0.1.2.3.4,5,92,0,403,0,0,0
377291377,1499343131,1389660529.55022,-107.714972222222,84.0,0.1.2.3.4,5,211,6,334,0,0,1
377291379,1499343743,1389660529.55022,-110.271972222222,73.0,0.1.3,3,379,3,302,0,0,1
377291381,1499344331,1389660529.55022,-112.728666666667,87.0,0.1.2.3.4,5,37,0,295,0,0,0
377291383,1499344931,1389660529.55022,-115.2355,81.0,0.1.2.3.4,5,48,0,319,0,0,0
377291385,1499345543,1389660529.55022,-117.7925,83.0,0.1.3,3,384,41,1209,1,20,9
377291387,1499346143,1389660529.55022,-120.299333333333,85.0,0.1.3,3,3391,19,2192,0,1,17
377291389,1499346743,1389660529.55022,-122.806194444444,85.0,0.1.3,3,6962,60,3242,6,0,82
377291391,1499347331,1389660529.55022,-125.262888888889,84.0,0.1.2.3.4,5,34,1,336,0,0,0
377291393,1499347931,1389660529.55022,-127.76975,81.0,0.1.2.3.4,5,32,0,328,0,0,1
377291395,1499348531,1389660529.55022,-130.276583333333,96.0,0.1.2.3.4,5,124,3,449,1,0,0
377291397,1499349131,1389660529.55022,-132.783416666667,93.0,0.1.2.3.4,5,200,2,437,0,1,0
377291399,1499349731,1389660529.55022,-135.290277777778,83.0,0.1.2.3.4,5,118,0,342,0,0,0
377291401,1499350331,1389660529.55022,-137.797111111111,87.0,0.1.2.3.4,5,34,0,322,0,0,0
377291403,1499350943,1389660529.55022,-140.354111111111,86.0,0.1.3,3,24444,1400,12059,169,60,1096
377291405,1499351539,1389660529.55022,-142.844222222222,80.0,0.1.3,3,70,5,956,0,3,1
377291407,1499352131,1389660529.55022,-145.317666666667,89.0,0.1.2.3.4,5,195,0,510,0,0,0
414032991,1487467330,59.8855555555556,-178.703333333333,80.0,0.1.2.3.4,5,135,2,773,0,0,0
414033083,1487494930,21.0438611111111,-131.535277777778,97.0,0.1.2.3.4,5,57,1,469,0,0,0
414033111,1487503330,0.221944444444444,16.73125,85.0,0.1.2.3.4,5,34,0,339,0,0,0
414033233,1487539930,-78.9994444444445,93.0818888888889,88.0,0.1.2.3.4,5,220,0,497,0,0,4
414033263,1487548946,65.2233333333333,-154.848138888889,68.0,0.1.3,3,337,0,306,0,0,4
414033279,1487553746,48.6247777777778,-22.9043333333333,81.0,0.1.3,3,92,1,229,0,0,1
414033281,1487554330,80.5133055555556,-76.9448055555556,94.0,0.1.2.3.4,5,228,6,468,0,0,0
414033283,1487554930,56.5051944444444,174.511194444444,84.0,0.1.2.3.4,5,114,0,380,0,0,1
414033285,1487555530,20.1241944444444,162.3055,81.0,0.1.2.3.4,5,42,0,301,0,0,1
414033287,1487556130,-16.50125,154.245166666667,83.0,0.1.2.3.4,5,48,0,311,0,0,0
414033289,1487556746,-53.7778611111111,142.635388888889,72.0,0.1.3,3,73,0,163,0,0,0
414033291,1487557330,-81.6542777777778,58.0599444444444,98.0,0.1.2.3.4,5,381,5,676,0,0,0
414033293,1487557946,-50.8349722222222,-20.4809722222222,83.0,0.1.3,3,2883,358,5697,6,82,46
414033295,1487558546,-14.4899722222222,-31.1661666666667,83.0,0.1.3,3,1195,76,521,2,1,9
414033297,1487559130,21.1448611111111,-39.0133333333333,77.0,0.1.2.3.4,5,46,1,286,0,0,0
414033299,1487559730,57.4895277777778,-51.5468055555556,88.0,0.1.2.3.4,5,227,2,408,0,0,2
414033301,1487560330,79.9882777777778,-164.742444444444,98.0,0.1.2.3.4,5,2461,13,2363,0,0,4
414033303,1487560930,46.6589444444444,145.658111111111,76.0,0.1.2.3.4,5,64,0,267,0,0,2
414033305,1487561530,10.1232222222222,135.731888888889,90.0,0.1.2.3.4,5,28,0,331,0,0,0
414033307,1487562130,-26.4726388888889,127.553611111111,82.0,0.1.2.3.4,5,117,2,316,0,1,0
414033309,1487562730,-62.5133333333333,112.89175,93.0,0.1.2.3.4,5,237,3,408,0,0,0
414033311,1487563346,-75.7653888888889,-18.0851111111111,83.0,0.1.3,3,30752,493,17796,277,11,3121
414033315,1487564531,-5.41755555555556,-57.47275,87.0,0.1.2.3.4,5,98,2,327,0,0,0
414033317,1487565130,31.1283333333333,-65.836,87.0,0.1.2.3.4,5,102,1,373,0,0,0
414033319,1487565730,67.0985277777778,-83.5397222222222,84.0,0.1.2.3.4,5,190,2,398,0,1,1
414033321,1487566346,71.39275,139.944916666667,80.0,0.1.3,3,11440,133,5759,16,4,337
414033323,1487566931,36.6653888888889,117.989972222222,90.0,0.1.2.3.4,5,29,0,299,0,0,0
414033325,1487567530,0.120472222222222,109.255361111111,91.0,0.1.2.3.4,5,25,0,308,0,0,0
414033327,1487568146,-37.3833333333333,100.248722222222,83.0,0.1.3,3,13228,161,6476,20,1,395
414033329,1487568745,-72.6326944444444,76.2653333333333,73.0,0.1.3,3,60,0,256,0,0,0
414033331,1487569330,-67.7829722222222,-57.2571666666667,94.0,0.1.2.3.4,5,187,1,1757,0,0,1
414033333,1487569946,-31.0619444444444,-75.7685277777778,83.0,0.1.3,3,6318,418,3998,38,10,127
414033335,1487570530,4.51722222222222,-83.9231666666667,86.0,0.1.2.3.4,5,36,0,324,0,0,0
414033365,1487579530,-19.8611111111111,56.2136111111111,73.0,0.1.2.3.4,5,54,0,270,0,0,0
414033367,1487580146,-57.0575833333333,43.6211111111111,83.0,0.1.3,3,16434,286,9087,23,6,500
414033369,1487580746,-80.3427222222222,-66.4675,80.0,0.1.3,3,28985,711,18855,291,37,4077
414033381,1487584330,43.3204444444444,47.1833611111111,87.0,0.1.2.3.4,5,40,0,314,0,0,0
414033385,1487585542,-30.5527222222222,29.2411666666667,83.0,0.1.3,3,119,10,191,0,1,0
414033399,1487589746,68.2985555555556,38.2679722222222,81.0,0.1.3,3,2226,16,1234,1,0,22
414033423,1487596946,-14.2159444444444,-15.4365555555556,83.0,0.1.3,3,15162,830,6981,45,58,302
414033439,1487601730,49.8858055555556,-23.2346666666667,75.0,0.1.2.3.4,5,54,0,277,0,0,0
429022352,1448723553,78.3351111111111,-19.1632777777778,36.0,0.1.3,3,20823,151,21555,348,28,2917
429022354,1448724153,44.1124166666667,-58.8039444444444,36.0,0.1.3,3,23162,129,24246,251,31,2507
429022356,1448724753,7.55708333333333,-68.3700277777778,35.0,0.1.3,3,20442,135,20886,238,26,2793
429022358,1448725353,-29.0158611111111,-76.6563055555556,35.0,0.1.3,3,20430,134,21025,229,40,2779
429022360,1448725953,-64.9256111111111,-92.7711944444445,29.0,0.1.3,3,1801,6,3156,44,2,265
429022362,1448726553,-74.4675833333333,134.899111111111,33.0,0.1.3,3,13829,101,13937,221,22,2810
429022364,1448727153,-39.46225,107.456916666667,32.0,0.1.3,3,14319,93,14396,193,20,2832
429022366,1448727753,-2.98344444444444,98.4542777777778,33.0,0.1.3,3,14086,98,14440,207,27,2916
429022368,1448728353,33.6106111111111,89.9166666666667,33.0,0.1.3,3,16282,112,16256,173,29,2880
429022370,1448728953,69.4139166666667,70.0088888888889,34.0,0.1.3,3,17247,127,17605,196,26,2989
429022372,1448729553,69.9988333333333,-65.6971944444445,35.0,0.1.3,3,21234,101,21735,240,33,2620
429022374,1448730153,34.2334444444444,-86.2495277777778,35.0,0.1.3,3,20985,112,21535,246,29,2685
429022376,1448730753,-2.37588888888889,-94.8311944444444,35.0,0.1.3,3,19356,128,19685,249,35,2906
429022378,1448731353,-38.8768055555556,-103.779194444444,35.0,0.1.3,3,19802,139,20172,214,26,2824
429022380,1448731953,-73.9724444444444,-130.214666666667,34.0,0.1.3,3,17468,109,17686,203,26,2928
429022382,1448732553,-65.4767222222222,96.79,33.0,0.1.3,3,14312,108,14416,213,10,2900
429022384,1448733153,-29.6079722222222,80.3047222222222,33.0,0.1.3,3,14355,131,14529,203,20,2889
429022386,1448733753,6.94425,71.9951666666667,33.0,0.1.3,3,15579,135,15726,191,18,2908
429022388,1448734352,43.4281111111111,62.5364166666667,34.0,0.1.3,3,17152,117,17293,206,26,3005
429022390,1448734952,77.8326388888889,25.1124722222222,35.0,0.1.3,3,19348,123,19763,209,26,2967
429022392,1448735552,60.6459722222222,-99.3440277777778,35.0,0.1.3,3,19401,143,20158,249,34,2867
429022394,1448736152,24.3812222222222,-113.159583333333,36.0,0.1.3,3,21279,140,21767,313,35,2769
429022396,1448736752,-12.2400833333333,-121.299277777778,36.0,0.1.3,3,20968,134,21517,247,36,2884
429022398,1448737352,-48.6209444444445,-131.566361111111,35.0,0.1.3,3,17947,129,18085,200,24,3098
429022400,1448737952,-80.8329722222222,170.060277777778,34.0,0.1.3,3,14854,128,14958,217,19,2980
429022402,1448738552,-55.9993888888889,65.5975,33.0,0.1.3,3,14326,97,14504,194,18,2909
429022404,1448739153,-19.7193888888889,53.5394166666667,33.0,0.1.3,3,13805,101,14183,208,15,2953
429022406,1448739752,16.8122222222222,45.4853611111111,34.0,0.1.3,3,16936,144,17055,212,21,3004
429022408,1448740352,53.2403611111111,34.1941388888889,35.0,0.1.3,3,18342,138,18669,209,37,2999
429022410,1448740952,81.5651111111111,-55.0861388888889,35.0,0.1.3,3,18243,138,18409,236,26,3032
429022412,1448741552,50.9307777777778,-129.052388888889,36.0,0.1.3,3,19787,145,20188,287,26,3037
429022414,1448742152,14.4520833333333,-139.802472222222,36.0,0.1.3,3,21495,144,22264,268,37,2781
429022416,1448742752,-22.1503055555556,-147.896527777778,35.0,0.1.3,3,19508,117,19650,235,28,2930
429022418,1448743352,-58.3190833333333,-160.731166666667,34.0,0.1.3,3,17028,116,17284,201,28,2960
429022420,1448743952,-79.6098055555556,83.7223888888889,34.0,0.1.3,3,16012,111,16185,203,29,2948
429022422,1448744552,-46.2711944444444,36.8586666666667,33.0,0.1.3,3,14669,116,14958,194,14,2877
429022424,1448745152,-9.87033333333333,26.9947777777778,33.0,0.1.3,3,13364,119,13548,187,18,2856
429022426,1448745752,26.7342777777778,18.7908611111111,33.0,0.1.3,3,13821,98,14071,201,24,2858
429022428,1448746352,62.9060277777778,3.85605555555556,34.0,0.1.3,3,16785,118,17071,207,16,3018
429022430,1448746952,76.0184444444444,-125.838361111111,35.0,0.1.3,3,20445,135,21049,224,38,2728
429022432,1448747552,41.0949444444444,-157.110833333333,35.0,0.1.3,3,20644,130,21367,236,41,2741
429022434,1448748152,4.518,-166.302333333333,35.0,0.1.3,3,20063,141,20550,258,34,2801
429022436,1448748752,-32.0361666666667,-174.737388888889,35.0,0.1.3,3,19717,139,20108,211,29,2868
429022438,1448749352,-67.7753055555556,166.977055555556,34.0,0.1.3,3,15131,123,15319,189,16,3006
429022440,1448749953,-71.7711666666667,32.0015,33.0,0.1.3,3,14344,102,14448,229,19,2914
429022442,1448750552,-36.4534444444444,9.26025,33.0,0.1.3,3,13931,121,14232,192,15,3002
429022444,1448751153,0.113638888888889,0.514055555555556,33.0,0.1.3,3,14936,108,15139,204,21,2886
429022446,1448751752,36.6372777777778,-8.23247222222222,34.0,0.1.3,3,16217,125,16382,219,32,2931
429022448,1448752352,72.1750833333333,-31.6297777777778,34.0,0.1.3,3,18293,126,18483,208,36,2895
429022450,1448752952,67.1742222222222,-166.550305555556,33.0,0.1.3,3,10697,91,12380,266,18,2603
429022452,1448753552,31.2029166666667,175.637833333333,36.0,0.1.3,3,21250,134,21835,288,38,2845
429022454,1448754152,-5.41313888888889,167.23975,36.0,0.1.3,3,21811,145,22351,294,46,2720
429022456,1448754752,-41.8828055555556,157.972777777778,35.0,0.1.3,3,17936,120,18432,276,29,2974
429022458,1448755352,-76.4789166666667,125.412166666667,34.0,0.1.3,3,15926,105,16101,200,13,3024
429022460,1448755952,-62.5928611111111,-3.015,33.0,0.1.3,3,12658,115,13506,209,18,2804
429022462,1448756552,-26.5866944444444,-17.74825,33.0,0.1.3,3,12659,113,13266,234,14,2793
429022464,1448757152,9.98166666666667,-25.9418055555556,33.0,0.1.3,3,15388,119,15482,224,24,2914
429022466,1448757752,46.5000833333333,-35.8603333333333,34.0,0.1.3,3,18990,117,19296,221,32,2742
429022468,1448758353,79.9134444444445,-85.0814722222222,34.0,0.1.3,3,18957,123,19186,222,35,2794
429022470,1448758952,57.6333055555556,161.432638888889,36.0,0.1.3,3,23550,122,24802,230,35,2347
429022472,1448759552,21.2834444444444,148.818666666667,37.0,0.1.3,3,25155,119,26826,258,34,2157
429022474,1448760153,-15.3952777777778,140.719722222222,35.0,0.1.3,3,22206,131,23062,269,38,2514
429022478,1448761352,-81.6213333333333,52.6773333333333,35.0,0.1.3,3,22679,122,23622,189,38,2306
429022480,1448761952,-52.9785,-33.2331111111111,34.0,0.1.3,3,16864,134,17103,210,26,2970
429022482,1448762552,-16.69025,-44.4350833333333,33.0,0.1.3,3,13942,127,14713,229,23,2736
429022484,1448763153,19.97075,-52.5196944444445,33.0,0.1.3,3,17141,122,17313,183,20,2829
429022486,1448763752,56.2792222222222,-64.6633055555556,35.0,0.1.3,3,19050,140,19247,203,33,2941
429022488,1448764352,80.60025,-171.982944444444,36.0,0.1.3,3,21774,114,22559,246,36,2694
429022490,1448764953,47.8090555555556,132.359861111111,36.0,0.1.3,3,24137,109,25466,255,35,2249
429022492,1448765553,11.2908888888889,122.219472222222,36.0,0.1.3,3,24414,108,26214,249,32,2191
429022496,1448766752,-61.3061666666667,99.9868611111111,35.0,0.1.3,3,21529,122,22407,244,33,2556
429022498,1448767352,-77.5091944444444,-25.4488611111111,33.0,0.1.3,3,10095,104,11770,217,15,2181
429022502,1448768552,-6.77527777777778,-70.9546944444444,34.0,0.1.3,3,18677,124,18920,194,31,2852
429022504,1448769152,29.8276666666667,-79.2819722222222,35.0,0.1.3,3,20587,135,21108,195,39,2680
429022508,1448770352,73.4016388888889,130.052027777778,36.0,0.1.3,3,21853,132,22595,317,32,2643
429022510,1448770953,37.9508888888889,104.61775,36.0,0.1.3,3,24303,110,25948,248,35,2146
429022512,1448771553,1.35711111111111,95.7429444444444,36.0,0.1.3,3,22877,133,23790,252,35,2515
429022532,1448777552,-8.51044444444444,69.2929166666667,36.0,0.1.3,3,22269,122,22904,248,45,2643
429022534,1448778153,-45.0031111111111,59.6051388888889,32.0,0.1.3,3,6650,77,8601,178,10,1579
429022536,1448778753,-78.7985,17.7045,33.0,0.1.3,3,17480,126,17671,196,23,2768
429022538,1448779352,-59.6180277777778,-102.445805555556,33.0,0.1.3,3,14983,124,15154,177,23,2956
429022546,1448781752,81.2570555555556,160.387388888889,36.0,0.1.3,3,20767,132,21222,283,37,2928
429022556,1448784753,-81.2833611111111,-66.2091666666667,34.0,0.1.3,3,18987,135,19346,195,26,2785
492477195,1444644144,12.3074444444444,12.465,224.0,0.1.3,3,24607,0,175472,0,0,0
492477197,1444644744,-24.3133611111111,4.31841666666667,224.0,0.1.3,3,23951,0,173740,0,0,0
492477201,1444645944,-78.0604444444444,-132.819444444444,224.0,0.1.3,3,29049,0,185772,0,0,0
492477203,1444646544,-43.9007222222222,-171.237472222222,224.0,0.1.3,3,36967,4,198379,2,0,3
492477205,1444647144,-7.44686111111111,179.229944444444,224.0,0.1.3,3,29519,0,187025,0,0,0
492477207,1444647744,29.124,170.9305,224.0,0.1.3,3,27591,0,182380,0,0,0
492477209,1444648344,65.1222777777778,154.643888888889,224.0,0.1.3,3,36699,11,190894,2,0,24
492477211,1444648944,74.141,21.798,224.0,0.1.3,3,26981,0,181081,0,0,0
492477213,1444649544,38.9278055555555,-5.04944444444444,224.0,0.1.3,3,26057,0,178977,0,0,0
492477215,1444650144,2.35213888888889,-14.02325,225.0,0.1.3,3,25997,0,178881,0,0,0
492477217,1444650744,-34.2274444444444,-22.6093888888889,224.0,0.1.3,3,29693,13,184961,2,0,2
492477219,1444651344,-69.8784166666667,-43.0282222222222,224.0,0.1.3,3,57406,64,209089,18,1,186
492477221,1444651944,-69.6758888888889,-178.480166666667,224.0,0.1.3,3,34984,0,197305,0,0,0
492477223,1444652544,-34.0379166666667,161.331916666667,224.0,0.1.3,3,34237,2,195630,1,0,0
492477225,1444653144,2.49397222222222,152.765777777778,224.0,0.1.3,3,30992,0,189674,0,0,0
492477227,1444653744,39.0216388888889,143.789861111111,224.0,0.1.3,3,32356,0,192448,0,0,0
492477229,1444654344,74.1988333333333,116.83175,224.0,0.1.3,3,42706,22,200729,1,0,16
492477231,1444654944,65.0537777777778,-15.9403055555556,224.0,0.1.3,3,28747,0,184848,0,0,0
492477233,1444655544,29.0180277777778,-32.1875277777778,224.0,0.1.3,3,29609,0,187218,0,0,0
492477235,1444656144,-7.60297222222222,-40.4898888888889,224.0,0.1.3,3,27866,0,182741,0,0,0
492477237,1444656744,-44.1001666666667,-50.0563888888889,224.0,0.1.3,3,29855,20,182964,2,0,3
492477239,1444657344,-78.2205277777778,-89.1976944444444,224.0,0.1.3,3,86194,130,233286,31,1,294
492477241,1444657944,-60.2736944444444,148.057138888889,224.0,0.1.3,3,30731,0,189280,0,0,0
492477243,1444658544,-24.1356388888889,134.413527777778,224.0,0.1.3,3,31754,0,191357,0,0,0
492477245,1444659144,12.4350833333333,126.278722222222,224.0,0.1.3,3,31590,0,190691,0,0,0
492477247,1444659744,48.8686666666667,115.944805555556,224.0,0.1.3,3,27815,0,182457,0,0,0
492477249,1444660344,80.9786111111111,55.3085833333333,224.0,0.1.3,3,27589,0,182075,0,0,0
492477251,1444660944,55.4421944444444,-47.0367222222222,224.0,0.1.3,3,25876,1,177966,0,0,0
492477253,1444661544,19.0806388888889,-58.9466388888889,223.0,0.1.3,3,26097,0,177755,0,0,0
492477255,1444662144,-17.5506666666667,-67.0266944444444,224.0,0.1.3,3,24677,1,174525,0,0,1
492477257,1444662745,-53.9561111111111,-78.5215277777778,224.0,0.1.3,3,26713,0,179817,0,0,0
492477259,1444663345,-81.4502222222222,-171.413138888889,224.0,0.1.3,3,29945,0,187566,0,0,0
492477261,1444663945,-50.5160833333333,118.415722222222,224.0,0.1.3,3,31462,0,190743,0,0,0
492477263,1444664544,-14.2110277777778,107.773972222222,225.0,0.1.3,3,31683,0,192185,0,0,0
492477265,1444665145,22.4300833333333,99.6568888888889,224.0,0.1.3,3,31568,0,191111,0,0,0
492477269,1444666344,79.3164166666667,-30.6579166666667,224.0,0.1.3,3,25417,0,177050,0,0,0
492477271,1444666944,45.6466666666667,-75.7090555555556,224.0,0.1.3,3,33245,10,185677,1,0,4
492477273,1444667544,9.12927777777778,-85.5040277777778,225.0,0.1.3,3,27278,0,182040,0,0,0
492477275,1444668144,-27.4824444444444,-93.7438055555556,224.0,0.1.3,3,25203,0,177236,0,0,0
492477277,1444668744,-63.5311388888889,-109.032277777778,223.0,0.1.3,3,30492,0,188040,0,0,0
492477283,1444670544,-4.27422222222222,81.2736666666667,224.0,0.1.3,3,30106,0,188577,0,0,0
492477285,1444671144,32.2866388888889,72.8140555555556,225.0,0.1.3,3,29214,0,187051,0,0,0
492477287,1444671745,68.1653055555556,54.1129722222222,224.0,0.1.3,3,28379,1,183481,0,0,0
492477289,1444672344,71.3449444444444,-81.0376666666667,225.0,0.1.3,3,25642,0,178059,0,0,0
492477291,1444672944,35.7682777777778,-103.274416666667,223.0,0.1.3,3,35293,8,188645,0,0,19
492477293,1444673544,0.826972222222222,-111.975555555556,223.0,0.1.3,3,27041,0,180192,0,0,0
492477295,1444674144,-37.3859166666667,-120.804611111111,223.0,0.1.3,3,29579,0,186265,0,0,0
492477297,1444674744,-72.7336944444444,-145.084472222222,225.0,0.1.3,3,55873,42,214211,13,0,55
492477299,1444675345,-66.6706388888889,80.5756111111111,224.0,0.1.3,3,33134,0,193838,0,0,0
492477301,1444675945,-30.8191944444444,63.1754722222222,224.0,0.1.3,3,32697,0,192895,0,0,0
492477303,1444676544,5.66738888888889,54.8119722222222,223.0,0.1.3,3,29709,0,186199,0,0,0
492477317,1444680745,-80.2358333333333,159.4545,224.0,0.1.3,3,29568,0,186809,0,0,0
492477341,1444687945,-10.9788611111111,9.78575,224.0,0.1.3,3,31366,1,190545,0,0,0
492477345,1444689145,61.7411111111111,-12.7223888888889,224.0,0.1.3,3,27598,0,182533,0,0,0
492477349,1444690344,42.49925,-174.100388888889,224.0,0.1.3,3,24802,0,175348,0,0,1
492477351,1444690944,5.95013888888889,176.535444444444,224.0,0.1.3,3,24245,0,173681,0,0,0
492477353,1444691544,-30.6491388888889,168.159722222222,224.0,0.1.3,3,27665,0,182634,0,0,0
492477355,1444692144,-66.5418611111111,150.853361111111,223.0,0.1.3,3,27462,0,180838,0,0,0
492477357,1444692744,-72.9052777777778,16.7185277777778,224.0,0.1.3,3,29401,0,186654,0,0,0
492477359,1444693344,-37.6087777777778,-7.83761111111111,225.0,0.1.3,3,30717,0,190119,0,0,0
492477361,1444693944,-1.10080555555556,-16.6787777777778,225.0,0.1.3,3,29146,1,186022,0,0,0
492477365,1444695144,71.0258333333333,-47.1568611111111,225.0,0.1.3,3,25746,1,177801,0,0,0
